,stationName,parameters,value,datetime_UTC,localDateTime,unit,longitude,latitude
318,Dang,pm25,27.5,2019-07-21 02:38:00,2019-07-21 08:23:00,µg/m3,82.5346,27.9914
319,Dang,pm25,25.5,2019-07-21 02:47:00,2019-07-21 08:32:00,µg/m3,82.5346,27.9914
320,Dang,pm25,27.4,2019-07-21 02:59:00,2019-07-21 08:44:00,µg/m3,82.5346,27.9914
321,Dang,pm25,25.3,2019-07-21 03:09:00,2019-07-21 08:54:00,µg/m3,82.5346,27.9914
322,Dang,pm25,23.9,2019-07-21 03:17:00,2019-07-21 09:02:00,µg/m3,82.5346,27.9914
323,Dang,pm25,23.8,2019-07-21 03:29:00,2019-07-21 09:14:00,µg/m3,82.5346,27.9914
324,Dang,pm25,21.9,2019-07-21 03:36:00,2019-07-21 09:21:00,µg/m3,82.5346,27.9914
325,Dang,pm25,21.5,2019-07-21 03:47:00,2019-07-21 09:32:00,µg/m3,82.5346,27.9914
326,Dang,pm25,20.7,2019-07-21 04:00:43,2019-07-21 09:45:43,µg/m3,82.5346,27.9914
327,Dang,pm25,19.1,2019-07-21 04:16:38,2019-07-21 10:01:38,µg/m3,82.5346,27.9914
328,Dang,pm25,16.4,2019-07-21 04:30:59,2019-07-21 10:15:59,µg/m3,82.5346,27.9914
329,Dang,pm25,16.3,2019-07-21 04:40:54,2019-07-21 10:25:54,µg/m3,82.5346,27.9914
330,Dang,pm25,15.1,2019-07-21 04:49:38,2019-07-21 10:34:38,µg/m3,82.5346,27.9914
331,Dang,pm25,16.4,2019-07-21 05:00:23,2019-07-21 10:45:23,µg/m3,82.5346,27.9914
332,Dang,pm25,15.6,2019-07-21 05:09:50,2019-07-21 10:54:50,µg/m3,82.5346,27.9914
333,Dang,pm25,16.0,2019-07-21 05:21:00,2019-07-21 11:06:00,µg/m3,82.5346,27.9914
334,Dang,pm25,17.5,2019-07-21 05:30:32,2019-07-21 11:15:32,µg/m3,82.5346,27.9914
335,Dang,pm25,16.8,2019-07-21 05:39:35,2019-07-21 11:24:35,µg/m3,82.5346,27.9914
336,Dang,pm25,17.6,2019-07-21 05:47:33,2019-07-21 11:32:33,µg/m3,82.5346,27.9914
337,Dang,pm25,18.5,2019-07-21 05:59:49,2019-07-21 11:44:49,µg/m3,82.5346,27.9914
338,Dang,pm25,17.9,2019-07-21 06:08:50,2019-07-21 11:53:50,µg/m3,82.5346,27.9914
339,Dang,pm25,18.5,2019-07-21 06:18:22,2019-07-21 12:03:22,µg/m3,82.5346,27.9914
340,Dang,pm25,19.1,2019-07-21 06:30:29,2019-07-21 12:15:29,µg/m3,82.5346,27.9914
341,Dang,pm25,17.2,2019-07-21 06:38:41,2019-07-21 12:23:41,µg/m3,82.5346,27.9914
342,Dang,pm25,18.4,2019-07-21 06:50:33,2019-07-21 12:35:33,µg/m3,82.5346,27.9914
343,Dang,pm25,21.6,2019-07-21 06:58:52,2019-07-21 12:43:52,µg/m3,82.5346,27.9914
344,Dang,pm25,18.0,2019-07-21 07:09:54,2019-07-21 12:54:54,µg/m3,82.5346,27.9914
345,Dang,pm25,18.4,2019-07-21 07:21:00,2019-07-21 13:06:00,µg/m3,82.5346,27.9914
346,Dang,pm25,18.6,2019-07-21 07:29:46,2019-07-21 13:14:46,µg/m3,82.5346,27.9914
347,Dang,pm25,18.4,2019-07-21 07:40:44,2019-07-21 13:25:44,µg/m3,82.5346,27.9914
348,Dang,pm25,19.3,2019-07-21 07:49:23,2019-07-21 13:34:23,µg/m3,82.5346,27.9914
349,Dang,pm25,14.1,2019-07-21 08:00:22,2019-07-21 13:45:22,µg/m3,82.5346,27.9914
350,Dang,pm25,14.0,2019-07-21 08:08:53,2019-07-21 13:53:53,µg/m3,82.5346,27.9914
351,Dang,pm25,14.8,2019-07-21 08:19:47,2019-07-21 14:04:47,µg/m3,82.5346,27.9914
352,Dang,pm25,15.2,2019-07-21 08:30:25,2019-07-21 14:15:25,µg/m3,82.5346,27.9914
353,Dang,pm25,16.5,2019-07-21 08:40:20,2019-07-21 14:25:20,µg/m3,82.5346,27.9914
354,Dang,pm25,17.0,2019-07-21 08:49:46,2019-07-21 14:34:46,µg/m3,82.5346,27.9914
355,Dang,pm25,15.4,2019-07-21 09:00:31,2019-07-21 14:45:31,µg/m3,82.5346,27.9914
356,Dang,pm25,15.7,2019-07-21 09:10:49,2019-07-21 14:55:49,µg/m3,82.5346,27.9914
357,Dang,pm25,17.0,2019-07-21 09:19:36,2019-07-21 15:04:36,µg/m3,82.5346,27.9914
358,Dang,pm25,20.1,2019-07-21 09:40:50,2019-07-21 15:25:50,µg/m3,82.5346,27.9914
359,Dang,pm25,19.1,2019-07-21 09:49:35,2019-07-21 15:34:35,µg/m3,82.5346,27.9914
360,Dang,pm25,17.4,2019-07-21 10:00:33,2019-07-21 15:45:33,µg/m3,82.5346,27.9914
361,Dang,pm25,15.8,2019-07-21 10:10:54,2019-07-21 15:55:54,µg/m3,82.5346,27.9914
362,Dang,pm25,13.5,2019-07-21 10:20:24,2019-07-21 16:05:24,µg/m3,82.5346,27.9914
363,Dang,pm25,13.1,2019-07-21 10:28:40,2019-07-21 16:13:40,µg/m3,82.5346,27.9914
364,Dang,pm25,14.8,2019-07-21 10:40:20,2019-07-21 16:25:20,µg/m3,82.5346,27.9914
365,Dang,pm25,13.8,2019-07-21 10:50:41,2019-07-21 16:35:41,µg/m3,82.5346,27.9914
366,Dang,pm25,15.4,2019-07-21 10:58:25,2019-07-21 16:43:25,µg/m3,82.5346,27.9914
367,Dang,pm25,17.0,2019-07-21 11:11:00,2019-07-21 16:56:00,µg/m3,82.5346,27.9914
368,Dang,pm25,16.4,2019-07-21 11:20:34,2019-07-21 17:05:34,µg/m3,82.5346,27.9914
369,Dang,pm25,17.4,2019-07-21 11:40:45,2019-07-21 17:25:45,µg/m3,82.5346,27.9914
370,Dang,pm25,18.2,2019-07-21 11:50:22,2019-07-21 17:35:22,µg/m3,82.5346,27.9914
371,Dang,pm25,19.6,2019-07-21 11:59:34,2019-07-21 17:44:34,µg/m3,82.5346,27.9914
372,Dang,pm25,19.1,2019-07-21 12:10:41,2019-07-21 17:55:41,µg/m3,82.5346,27.9914
373,Dang,pm25,19.4,2019-07-21 12:20:48,2019-07-21 18:05:48,µg/m3,82.5346,27.9914
374,Dang,pm25,20.6,2019-07-21 12:30:41,2019-07-21 18:15:41,µg/m3,82.5346,27.9914
375,Dang,pm25,20.0,2019-07-21 12:40:29,2019-07-21 18:25:29,µg/m3,82.5346,27.9914
376,Dang,pm25,23.9,2019-07-21 12:50:54,2019-07-21 18:35:54,µg/m3,82.5346,27.9914
377,Dang,pm25,20.2,2019-07-21 12:58:31,2019-07-21 18:43:31,µg/m3,82.5346,27.9914
378,Dang,pm25,18.4,2019-07-21 13:20:27,2019-07-21 19:05:27,µg/m3,82.5346,27.9914
379,Dang,pm25,17.5,2019-07-21 13:29:56,2019-07-21 19:14:56,µg/m3,82.5346,27.9914
380,Dang,pm25,21.3,2019-07-21 13:39:23,2019-07-21 19:24:23,µg/m3,82.5346,27.9914
381,Dang,pm25,21.2,2019-07-21 13:50:39,2019-07-21 19:35:39,µg/m3,82.5346,27.9914
382,Dang,pm25,20.9,2019-07-21 14:00:44,2019-07-21 19:45:44,µg/m3,82.5346,27.9914
383,Dang,pm25,20.1,2019-07-21 14:19:59,2019-07-21 20:04:59,µg/m3,82.5346,27.9914
384,Dang,pm25,20.7,2019-07-21 14:30:33,2019-07-21 20:15:33,µg/m3,82.5346,27.9914
385,Dang,pm25,19.8,2019-07-21 14:40:28,2019-07-21 20:25:28,µg/m3,82.5346,27.9914
386,Dang,pm25,19.4,2019-07-21 14:49:45,2019-07-21 20:34:45,µg/m3,82.5346,27.9914
387,Dang,pm25,21.5,2019-07-21 14:58:52,2019-07-21 20:43:52,µg/m3,82.5346,27.9914
388,Dang,pm25,22.1,2019-07-21 15:10:45,2019-07-21 20:55:45,µg/m3,82.5346,27.9914
389,Dang,pm25,20.8,2019-07-21 15:20:49,2019-07-21 21:05:49,µg/m3,82.5346,27.9914
390,Dang,pm25,20.5,2019-07-21 15:28:21,2019-07-21 21:13:21,µg/m3,82.5346,27.9914
391,Dang,pm25,20.8,2019-07-21 15:40:50,2019-07-21 21:25:50,µg/m3,82.5346,27.9914
392,Dang,pm25,20.0,2019-07-21 15:49:49,2019-07-21 21:34:49,µg/m3,82.5346,27.9914
393,Dang,pm25,18.7,2019-07-21 15:58:39,2019-07-21 21:43:39,µg/m3,82.5346,27.9914
394,Dang,pm25,19.8,2019-07-21 16:10:31,2019-07-21 21:55:31,µg/m3,82.5346,27.9914
395,Dang,pm25,19.6,2019-07-21 16:20:29,2019-07-21 22:05:29,µg/m3,82.5346,27.9914
396,Dang,pm25,19.2,2019-07-21 16:28:28,2019-07-21 22:13:28,µg/m3,82.5346,27.9914
397,Dang,pm25,18.9,2019-07-21 16:40:23,2019-07-21 22:25:23,µg/m3,82.5346,27.9914
398,Dang,pm25,19.9,2019-07-21 16:51:00,2019-07-21 22:36:00,µg/m3,82.5346,27.9914
399,Dang,pm25,21.5,2019-07-21 16:58:37,2019-07-21 22:43:37,µg/m3,82.5346,27.9914
400,Dang,pm25,19.1,2019-07-21 17:10:33,2019-07-21 22:55:33,µg/m3,82.5346,27.9914
401,Dang,pm25,18.8,2019-07-21 17:20:28,2019-07-21 23:05:28,µg/m3,82.5346,27.9914
402,Dang,pm25,17.9,2019-07-21 17:28:24,2019-07-21 23:13:24,µg/m3,82.5346,27.9914
403,Dang,pm25,17.4,2019-07-21 17:40:32,2019-07-21 23:25:32,µg/m3,82.5346,27.9914
404,Dang,pm25,18.7,2019-07-21 17:58:33,2019-07-21 23:43:33,µg/m3,82.5346,27.9914
405,Dang,pm25,17.0,2019-07-21 18:10:46,2019-07-21 23:55:46,µg/m3,82.5346,27.9914
406,Dang,pm25,18.8,2019-07-21 18:19:31,2019-07-22 00:04:31,µg/m3,82.5346,27.9914
407,Dang,pm25,16.6,2019-07-21 18:30:56,2019-07-22 00:15:56,µg/m3,82.5346,27.9914
408,Dang,pm25,16.9,2019-07-21 18:40:59,2019-07-22 00:25:59,µg/m3,82.5346,27.9914
409,Dang,pm25,17.4,2019-07-21 18:49:55,2019-07-22 00:34:55,µg/m3,82.5346,27.9914
410,Dang,pm25,17.8,2019-07-21 18:58:44,2019-07-22 00:43:44,µg/m3,82.5346,27.9914
411,Dang,pm25,17.5,2019-07-21 19:10:27,2019-07-22 00:55:27,µg/m3,82.5346,27.9914
412,Dang,pm25,17.3,2019-07-21 19:20:27,2019-07-22 01:05:27,µg/m3,82.5346,27.9914
413,Dang,pm25,18.8,2019-07-21 19:30:34,2019-07-22 01:15:34,µg/m3,82.5346,27.9914
414,Dang,pm25,17.9,2019-07-21 19:40:33,2019-07-22 01:25:33,µg/m3,82.5346,27.9914
415,Dang,pm25,18.8,2019-07-21 19:50:54,2019-07-22 01:35:54,µg/m3,82.5346,27.9914
416,Dang,pm25,18.7,2019-07-21 19:58:26,2019-07-22 01:43:26,µg/m3,82.5346,27.9914
417,Dang,pm25,19.8,2019-07-21 20:10:49,2019-07-22 01:55:49,µg/m3,82.5346,27.9914
418,Dang,pm25,19.4,2019-07-21 20:19:44,2019-07-22 02:04:44,µg/m3,82.5346,27.9914
419,Dang,pm25,19.7,2019-07-21 20:30:48,2019-07-22 02:15:48,µg/m3,82.5346,27.9914
420,Dang,pm25,21.3,2019-07-21 20:38:55,2019-07-22 02:23:55,µg/m3,82.5346,27.9914
421,Dang,pm25,19.8,2019-07-21 20:49:49,2019-07-22 02:34:49,µg/m3,82.5346,27.9914
422,Dang,pm25,20.3,2019-07-21 21:00:47,2019-07-22 02:45:47,µg/m3,82.5346,27.9914
423,Dang,pm25,20.4,2019-07-21 21:19:32,2019-07-22 03:04:32,µg/m3,82.5346,27.9914
424,Dang,pm25,19.8,2019-07-21 21:40:41,2019-07-22 03:25:41,µg/m3,82.5346,27.9914
425,Dang,pm25,19.2,2019-07-21 22:00:26,2019-07-22 03:45:26,µg/m3,82.5346,27.9914
426,Dang,pm25,19.7,2019-07-21 22:10:31,2019-07-22 03:55:31,µg/m3,82.5346,27.9914
427,Dang,pm25,18.0,2019-07-21 22:19:48,2019-07-22 04:04:48,µg/m3,82.5346,27.9914
428,Dang,pm25,18.7,2019-07-21 22:30:22,2019-07-22 04:15:22,µg/m3,82.5346,27.9914
429,Dang,pm25,19.0,2019-07-21 22:40:37,2019-07-22 04:25:37,µg/m3,82.5346,27.9914
430,Dang,pm25,19.8,2019-07-21 22:49:51,2019-07-22 04:34:51,µg/m3,82.5346,27.9914
431,Dang,pm25,20.0,2019-07-21 23:00:34,2019-07-22 04:45:34,µg/m3,82.5346,27.9914
432,Dang,pm25,20.3,2019-07-21 23:10:59,2019-07-22 04:55:59,µg/m3,82.5346,27.9914
433,Dang,pm25,19.1,2019-07-21 23:19:45,2019-07-22 05:04:45,µg/m3,82.5346,27.9914
434,Dang,pm25,19.8,2019-07-21 23:30:26,2019-07-22 05:15:26,µg/m3,82.5346,27.9914
435,Dang,pm25,20.0,2019-07-21 23:40:49,2019-07-22 05:25:49,µg/m3,82.5346,27.9914
436,Dang,pm25,22.7,2019-07-21 23:50:48,2019-07-22 05:35:48,µg/m3,82.5346,27.9914
437,Dang,pm25,28.6,2019-07-22 00:19:51,2019-07-22 06:04:51,µg/m3,82.5346,27.9914
438,Dang,pm25,32.6,2019-07-22 00:30:47,2019-07-22 06:15:47,µg/m3,82.5346,27.9914
439,Dang,pm25,37.7,2019-07-22 00:40:59,2019-07-22 06:25:59,µg/m3,82.5346,27.9914
440,Dang,pm25,24.5,2019-07-22 00:49:51,2019-07-22 06:34:51,µg/m3,82.5346,27.9914
441,Dang,pm25,25.0,2019-07-22 01:00:57,2019-07-22 06:45:57,µg/m3,82.5346,27.9914
442,Dang,pm25,24.0,2019-07-22 01:10:32,2019-07-22 06:55:32,µg/m3,82.5346,27.9914
443,Dang,pm25,25.9,2019-07-22 01:18:44,2019-07-22 07:03:44,µg/m3,82.5346,27.9914
444,Dang,pm25,28.9,2019-07-22 01:40:24,2019-07-22 07:25:24,µg/m3,82.5346,27.9914
445,Dang,pm25,28.7,2019-07-22 01:48:37,2019-07-22 07:33:37,µg/m3,82.5346,27.9914
446,Dang,pm25,22.9,2019-07-22 02:00:23,2019-07-22 07:45:23,µg/m3,82.5346,27.9914
447,Dang,pm25,22.7,2019-07-22 02:10:26,2019-07-22 07:55:26,µg/m3,82.5346,27.9914
448,Dang,pm25,28.0,2019-07-22 02:18:50,2019-07-22 08:03:50,µg/m3,82.5346,27.9914
449,Dang,pm25,27.6,2019-07-22 02:30:33,2019-07-22 08:15:33,µg/m3,82.5346,27.9914
450,Dang,pm25,25.8,2019-07-22 02:40:44,2019-07-22 08:25:44,µg/m3,82.5346,27.9914
451,Dang,pm25,24.6,2019-07-22 02:48:42,2019-07-22 08:33:42,µg/m3,82.5346,27.9914
452,Dang,pm25,22.1,2019-07-22 03:00:49,2019-07-22 08:45:49,µg/m3,82.5346,27.9914
453,Dang,pm25,21.6,2019-07-22 03:10:36,2019-07-22 08:55:36,µg/m3,82.5346,27.9914
454,Dang,pm25,22.3,2019-07-22 03:18:50,2019-07-22 09:03:50,µg/m3,82.5346,27.9914
455,Dang,pm25,23.1,2019-07-22 03:30:55,2019-07-22 09:15:55,µg/m3,82.5346,27.9914
456,Dang,pm25,20.4,2019-07-22 03:40:46,2019-07-22 09:25:46,µg/m3,82.5346,27.9914
457,Dang,pm25,19.5,2019-07-22 03:48:24,2019-07-22 09:33:24,µg/m3,82.5346,27.9914
458,Dang,pm25,19.2,2019-07-22 03:58:38,2019-07-22 09:43:38,µg/m3,82.5346,27.9914
459,Dang,pm25,14.2,2019-07-22 06:19:37,2019-07-22 12:04:37,µg/m3,82.5346,27.9914
460,Dang,pm25,13.7,2019-07-22 06:30:48,2019-07-22 12:15:48,µg/m3,82.5346,27.9914
461,Dang,pm25,14.3,2019-07-22 06:40:56,2019-07-22 12:25:56,µg/m3,82.5346,27.9914
462,Dang,pm25,14.6,2019-07-22 06:50:34,2019-07-22 12:35:34,µg/m3,82.5346,27.9914
463,Dang,pm25,16.0,2019-07-22 07:00:32,2019-07-22 12:45:32,µg/m3,82.5346,27.9914
464,Dang,pm25,15.6,2019-07-22 07:10:58,2019-07-22 12:55:58,µg/m3,82.5346,27.9914
465,Dang,pm25,15.9,2019-07-22 07:19:23,2019-07-22 13:04:23,µg/m3,82.5346,27.9914
466,Dang,pm25,15.5,2019-07-22 07:30:38,2019-07-22 13:15:38,µg/m3,82.5346,27.9914
467,Dang,pm25,14.2,2019-07-22 07:40:41,2019-07-22 13:25:41,µg/m3,82.5346,27.9914
468,Dang,pm25,15.3,2019-07-22 07:49:50,2019-07-22 13:34:50,µg/m3,82.5346,27.9914
469,Dang,pm25,16.4,2019-07-22 07:58:34,2019-07-22 13:43:34,µg/m3,82.5346,27.9914
470,Dang,pm25,16.1,2019-07-22 08:08:35,2019-07-22 13:53:35,µg/m3,82.5346,27.9914
471,Dang,pm25,16.3,2019-07-22 08:19:31,2019-07-22 14:04:31,µg/m3,82.5346,27.9914
472,Dang,pm25,16.9,2019-07-22 08:30:50,2019-07-22 14:15:50,µg/m3,82.5346,27.9914
473,Dang,pm25,16.0,2019-07-22 08:40:53,2019-07-22 14:25:53,µg/m3,82.5346,27.9914
474,Dang,pm25,16.3,2019-07-22 08:49:55,2019-07-22 14:34:55,µg/m3,82.5346,27.9914
475,Dang,pm25,16.8,2019-07-22 09:00:22,2019-07-22 14:45:22,µg/m3,82.5346,27.9914
476,Dang,pm25,18.5,2019-07-22 09:10:48,2019-07-22 14:55:48,µg/m3,82.5346,27.9914
477,Dang,pm25,18.6,2019-07-22 09:20:58,2019-07-22 15:05:58,µg/m3,82.5346,27.9914
478,Dang,pm25,17.7,2019-07-22 09:28:54,2019-07-22 15:13:54,µg/m3,82.5346,27.9914
479,Dang,pm25,17.3,2019-07-22 09:40:47,2019-07-22 15:25:47,µg/m3,82.5346,27.9914
480,Dang,pm25,16.6,2019-07-22 09:50:48,2019-07-22 15:35:48,µg/m3,82.5346,27.9914
481,Dang,pm25,17.1,2019-07-22 10:00:46,2019-07-22 15:45:46,µg/m3,82.5346,27.9914
482,Dang,pm25,12.5,2019-07-22 10:10:57,2019-07-22 15:55:57,µg/m3,82.5346,27.9914
483,Dang,pm25,10.7,2019-07-22 10:20:42,2019-07-22 16:05:42,µg/m3,82.5346,27.9914
484,Dang,pm25,8.4,2019-07-22 10:28:26,2019-07-22 16:13:26,µg/m3,82.5346,27.9914
485,Dang,pm25,7.9,2019-07-22 10:40:57,2019-07-22 16:25:57,µg/m3,82.5346,27.9914
486,Dang,pm25,23.7,2019-07-22 10:50:30,2019-07-22 16:35:30,µg/m3,82.5346,27.9914
487,Dang,pm25,7.1,2019-07-22 10:58:29,2019-07-22 16:43:29,µg/m3,82.5346,27.9914
488,Dang,pm25,12.4,2019-07-22 11:10:34,2019-07-22 16:55:34,µg/m3,82.5346,27.9914
489,Dang,pm25,6.8,2019-07-22 11:19:23,2019-07-22 17:04:23,µg/m3,82.5346,27.9914
490,Dang,pm25,11.8,2019-07-22 11:28:31,2019-07-22 17:13:31,µg/m3,82.5346,27.9914
491,Dang,pm25,13.7,2019-07-22 11:39:52,2019-07-22 17:24:52,µg/m3,82.5346,27.9914
492,Dang,pm25,11.7,2019-07-22 11:50:56,2019-07-22 17:35:56,µg/m3,82.5346,27.9914
493,Dang,pm25,12.2,2019-07-22 12:00:20,2019-07-22 17:45:20,µg/m3,82.5346,27.9914
494,Dang,pm25,12.4,2019-07-22 12:08:25,2019-07-22 17:53:25,µg/m3,82.5346,27.9914
495,Dang,pm25,16.3,2019-07-22 12:20:57,2019-07-22 18:05:57,µg/m3,82.5346,27.9914
496,Dang,pm25,19.9,2019-07-22 12:30:59,2019-07-22 18:15:59,µg/m3,82.5346,27.9914
497,Dang,pm25,17.1,2019-07-22 12:38:45,2019-07-22 18:23:45,µg/m3,82.5346,27.9914
498,Dang,pm25,20.8,2019-07-22 12:50:22,2019-07-22 18:35:22,µg/m3,82.5346,27.9914
499,Dang,pm25,20.0,2019-07-22 13:00:44,2019-07-22 18:45:44,µg/m3,82.5346,27.9914
500,Dang,pm25,18.9,2019-07-22 13:10:26,2019-07-22 18:55:26,µg/m3,82.5346,27.9914
501,Dang,pm25,16.0,2019-07-22 13:18:58,2019-07-22 19:03:58,µg/m3,82.5346,27.9914
502,Dang,pm25,18.1,2019-07-22 13:30:47,2019-07-22 19:15:47,µg/m3,82.5346,27.9914
503,Dang,pm25,13.0,2019-07-22 13:38:40,2019-07-22 19:23:40,µg/m3,82.5346,27.9914
504,Dang,pm25,12.3,2019-07-22 13:48:22,2019-07-22 19:33:22,µg/m3,82.5346,27.9914
505,Dang,pm25,15.5,2019-07-22 13:51:36,2019-07-22 19:36:36,µg/m3,82.5346,27.9914
506,Dang,pm25,13.2,2019-07-22 14:10:57,2019-07-22 19:55:57,µg/m3,82.5346,27.9914
507,Dang,pm25,12.6,2019-07-22 14:28:37,2019-07-22 20:13:37,µg/m3,82.5346,27.9914
508,Dang,pm25,14.1,2019-07-22 14:40:38,2019-07-22 20:25:38,µg/m3,82.5346,27.9914
509,Dang,pm25,14.3,2019-07-22 14:50:37,2019-07-22 20:35:37,µg/m3,82.5346,27.9914
510,Dang,pm25,15.5,2019-07-22 14:58:34,2019-07-22 20:43:34,µg/m3,82.5346,27.9914
511,Dang,pm25,15.8,2019-07-22 15:08:24,2019-07-22 20:53:24,µg/m3,82.5346,27.9914
512,Dang,pm25,16.1,2019-07-22 15:17:29,2019-07-22 21:02:29,µg/m3,82.5346,27.9914
513,Dang,pm25,17.5,2019-07-22 15:28:21,2019-07-22 21:13:21,µg/m3,82.5346,27.9914
514,Dang,pm25,18.0,2019-07-22 15:40:40,2019-07-22 21:25:40,µg/m3,82.5346,27.9914
515,Dang,pm25,23.4,2019-07-22 15:50:52,2019-07-22 21:35:52,µg/m3,82.5346,27.9914
516,Dang,pm25,17.5,2019-07-22 15:58:33,2019-07-22 21:43:33,µg/m3,82.5346,27.9914
517,Dang,pm25,17.9,2019-07-22 16:10:29,2019-07-22 21:55:29,µg/m3,82.5346,27.9914
518,Dang,pm25,18.2,2019-07-22 16:16:48,2019-07-22 22:01:48,µg/m3,82.5346,27.9914
519,Dang,pm25,19.8,2019-07-22 16:30:51,2019-07-22 22:15:51,µg/m3,82.5346,27.9914
520,Dang,pm25,17.9,2019-07-22 16:40:27,2019-07-22 22:25:27,µg/m3,82.5346,27.9914
521,Dang,pm25,19.1,2019-07-22 16:46:30,2019-07-22 22:31:30,µg/m3,82.5346,27.9914
522,Dang,pm25,19.7,2019-07-22 16:58:37,2019-07-22 22:43:37,µg/m3,82.5346,27.9914
523,Dang,pm25,19.9,2019-07-22 17:09:23,2019-07-22 22:54:23,µg/m3,82.5346,27.9914
524,Dang,pm25,20.7,2019-07-22 17:30:41,2019-07-22 23:15:41,µg/m3,82.5346,27.9914
525,Dang,pm25,20.6,2019-07-22 17:39:35,2019-07-22 23:24:35,µg/m3,82.5346,27.9914
526,Dang,pm25,19.9,2019-07-22 17:50:49,2019-07-22 23:35:49,µg/m3,82.5346,27.9914
527,Dang,pm25,20.9,2019-07-22 17:58:23,2019-07-22 23:43:23,µg/m3,82.5346,27.9914
528,Dang,pm25,20.4,2019-07-22 18:10:45,2019-07-22 23:55:45,µg/m3,82.5346,27.9914
529,Dang,pm25,21.6,2019-07-22 18:15:25,2019-07-23 00:00:25,µg/m3,82.5346,27.9914
530,Dang,pm25,20.0,2019-07-22 18:31:00,2019-07-23 00:16:00,µg/m3,82.5346,27.9914
531,Dang,pm25,21.1,2019-07-22 18:37:43,2019-07-23 00:22:43,µg/m3,82.5346,27.9914
532,Dang,pm25,21.7,2019-07-22 19:00:42,2019-07-23 00:45:42,µg/m3,82.5346,27.9914
533,Dang,pm25,21.9,2019-07-22 19:08:33,2019-07-23 00:53:33,µg/m3,82.5346,27.9914
534,Dang,pm25,21.1,2019-07-22 19:20:47,2019-07-23 01:05:47,µg/m3,82.5346,27.9914
535,Dang,pm25,20.4,2019-07-22 19:29:56,2019-07-23 01:14:56,µg/m3,82.5346,27.9914
536,Dang,pm25,21.6,2019-07-22 19:39:49,2019-07-23 01:24:49,µg/m3,82.5346,27.9914
537,Dang,pm25,21.9,2019-07-22 19:49:22,2019-07-23 01:34:22,µg/m3,82.5346,27.9914
538,Dang,pm25,21.1,2019-07-22 20:00:49,2019-07-23 01:45:49,µg/m3,82.5346,27.9914
539,Dang,pm25,20.8,2019-07-22 20:08:53,2019-07-23 01:53:53,µg/m3,82.5346,27.9914
540,Dang,pm25,22.2,2019-07-22 20:20:21,2019-07-23 02:05:21,µg/m3,82.5346,27.9914
541,Dang,pm25,21.2,2019-07-22 20:27:36,2019-07-23 02:12:36,µg/m3,82.5346,27.9914
542,Dang,pm25,21.4,2019-07-22 20:36:26,2019-07-23 02:21:26,µg/m3,82.5346,27.9914
543,Dang,pm25,21.2,2019-07-22 20:50:49,2019-07-23 02:35:49,µg/m3,82.5346,27.9914
544,Dang,pm25,22.1,2019-07-22 20:59:47,2019-07-23 02:44:47,µg/m3,82.5346,27.9914
545,Dang,pm25,22.4,2019-07-22 21:10:46,2019-07-23 02:55:46,µg/m3,82.5346,27.9914
546,Dang,pm25,22.1,2019-07-22 21:20:34,2019-07-23 03:05:34,µg/m3,82.5346,27.9914
547,Dang,pm25,20.9,2019-07-22 21:29:27,2019-07-23 03:14:27,µg/m3,82.5346,27.9914
548,Dang,pm25,21.2,2019-07-22 21:38:33,2019-07-23 03:23:33,µg/m3,82.5346,27.9914
549,Dang,pm25,21.7,2019-07-22 22:00:49,2019-07-23 03:45:49,µg/m3,82.5346,27.9914
550,Dang,pm25,20.9,2019-07-22 22:09:35,2019-07-23 03:54:35,µg/m3,82.5346,27.9914
551,Dang,pm25,21.7,2019-07-22 22:20:54,2019-07-23 04:05:54,µg/m3,82.5346,27.9914
552,Dang,pm25,20.1,2019-07-22 22:28:27,2019-07-23 04:13:27,µg/m3,82.5346,27.9914
553,Dang,pm25,18.9,2019-07-22 22:39:52,2019-07-23 04:24:52,µg/m3,82.5346,27.9914
554,Dang,pm25,21.5,2019-07-22 22:50:49,2019-07-23 04:35:49,µg/m3,82.5346,27.9914
555,Dang,pm25,21.1,2019-07-22 22:59:21,2019-07-23 04:44:21,µg/m3,82.5346,27.9914
556,Dang,pm25,23.7,2019-07-22 23:10:53,2019-07-23 04:55:53,µg/m3,82.5346,27.9914
557,Dang,pm25,21.9,2019-07-22 23:30:43,2019-07-23 05:15:43,µg/m3,82.5346,27.9914
558,Dang,pm25,25.1,2019-07-22 23:40:56,2019-07-23 05:25:56,µg/m3,82.5346,27.9914
559,Dang,pm25,23.7,2019-07-22 23:49:27,2019-07-23 05:34:27,µg/m3,82.5346,27.9914
560,Dang,pm25,19.1,2019-07-23 00:10:49,2019-07-23 05:55:49,µg/m3,82.5346,27.9914
561,Dang,pm25,24.4,2019-07-23 00:19:37,2019-07-23 06:04:37,µg/m3,82.5346,27.9914
562,Dang,pm25,25.7,2019-07-23 00:30:57,2019-07-23 06:15:57,µg/m3,82.5346,27.9914
563,Dang,pm25,25.4,2019-07-23 00:40:57,2019-07-23 06:25:57,µg/m3,82.5346,27.9914
564,Dang,pm25,30.1,2019-07-23 00:49:41,2019-07-23 06:34:41,µg/m3,82.5346,27.9914
565,Dang,pm25,27.0,2019-07-23 01:00:40,2019-07-23 06:45:40,µg/m3,82.5346,27.9914
566,Dang,pm25,29.1,2019-07-23 01:10:56,2019-07-23 06:55:56,µg/m3,82.5346,27.9914
